-19,2,4
11,14,-21
22,24,-45
40,38,-50
51,46,-58
50,52,-68
9,19,-2
-68,-109,127
-50,-128,33
-27,-128,-32
-35,-121,-39
-17,-128,-40
5,-111,127
-29,-109,92
7,-45,-29
-19,-22,80
-1,38,39
-4,17,-2
6,19,-12
-11,14,-12
-13,0,-5
-12,-5,0
-54,-19,-5
-81,-47,27
-81,-60,23
-63,-59,31
-72,-43,42
-61,-42,38
-55,-36,28
-46,-33,19
-52,-34,22
-46,-34,19
-46,-32,22
-33,-37,16
-35,-31,12
-25,-33,25
-43,-30,25
-77,-38,38
-65,-37,51
-70,-32,46
-86,-33,48
-74,-28,46
-62,-23,53
-58,-20,57
-50,-23,40
-48,-19,47
-39,-12,63
-48,-7,52
-47,0,49
-36,7,42
-34,11,40
-31,11,39
-20,12,37
-9,19,24
-3,21,22
3,25,21
10,35,20
15,40,24
21,53,27
20,57,27
20,61,37
16,64,27
15,64,28
13,60,26
11,57,22
9,48,26
8,41,29
0,41,32
0,43,40
-4,47,44
-13,62,58
-13,68,64
-16,89,96
-10,104,104
-9,110,103
0,113,101
1,108,95
2,91,79
8,70,54
12,59,39
19,42,15
22,31,5
27,13,-16
28,7,-25
36,7,-46
50,16,-66
57,28,-73
70,60,-97
105,84,-128
96,106,-110
-41,-17,99
-85,-128,106
-83,-128,-49
-61,127,-111
22,43,-32
59,95,15
32,75,-25
64,110,-8
53,115,0
21,102,13
24,63,12
10,40,35
3,30,50
3,31,46
1,36,22
3,38,14
5,36,8
2,35,4
4,39,2
7,62,-3
7,72,-4
8,83,2
13,126,-13
31,127,-21
12,26,62
-6,16,66
-3,38,36
-1,46,26
-8,75,8
2,100,-13
12,87,-1
8,47,29
-3,48,24
-3,52,18
-4,59,12
-7,69,2
1,72,0
7,66,4
13,57,12
12,57,11
8,59,8
5,62,2
4,59,2
1,46,1
0,32,1
-1,9,-4
3,0,-8
10,-3,-9
20,-3,-12
18,-4,-15
14,3,-18
12,12,-11
9,35,8
15,45,11
19,44,32
4,16,63
5,20,72
14,-8,49
-45,-84,93
-65,-105,108
-69,-109,104
-68,-106,95
-44,-106,96
-36,-108,96
-40,-116,94
-58,-97,73
-38,-83,46
0,-59,40
2,-53,40
-22,-48,37
-49,-47,34
-53,-49,33
-45,-54,38
-40,-58,42
-29,-68,45
-26,-72,42
-23,-80,34
-24,-85,25
-22,-87,23
-18,-83,22
-15,-79,22
-12,-73,22
-15,-68,21
-18,-66,20
-24,-62,19
-25,-60,17
-28,-54,20
-27,-41,26
-30,-34,28
-29,-20,34
-30,-10,36
-40,4,36
-42,7,38
-51,14,37
-60,17,40
-63,15,40
-60,20,39
-60,21,41
-65,18,40
-70,18,45
-69,18,50
-70,25,44
-56,27,49
-24,18,67
-8,22,68
-2,22,57
-1,18,41
4,16,34
9,15,23
-1,7,19
-13,6,16
-9,4,23
-5,7,26
10,8,53
0,12,60
10,25,16
7,34,26
-128,-44,-39
24,127,90
-40,16,-8
7,21,29
-5,-16,22
-99,-61,-26
-121,-57,4
-118,-53,17
-96,-74,15
-93,-76,8
-71,-78,2
-40,-60,-15
-41,-52,-13
-29,-41,8
-31,-27,12
-42,-28,14
-54,-25,11
-51,-32,25
-101,-66,0
-104,-96,-3
-96,-117,16
-90,-101,6
-69,-76,6
-27,-35,6
-27,-22,-7
-13,-5,-24
2,3,-27
33,24,-49
50,33,-57
84,45,-89
34,25,-35
7,-37,33
-51,-128,127
-43,-128,127
-61,-128,-92
20,-56,-55
-63,-128,127
-66,-128,50
-13,-81,11
43,-25,-2
-128,-19,11
28,49,65
-1,13,0
4,18,-11
-4,13,-17
-15,11,-13
13,11,19
-22,2,26
-31,-6,36
-112,-54,-6
-128,-128,-26
-128,-128,32
-98,-82,7
-53,-60,8
-33,-20,6
-18,-12,0
16,6,-16
32,15,-27
41,30,-40
72,49,-71
62,57,-69
15,24,7
-36,-21,52
-61,-128,127
-67,-128,-106
-93,-128,-30
-22,-125,-6
-23,-128,67
-10,-112,57
-76,-82,5
-44,-55,-11
3,59,-31
12,21,-15
1,27,-9
14,19,8
-15,3,16
-29,-8,4
-38,-18,-19
-70,-37,10
-78,-52,9
-76,-61,-5
-78,-68,11
-72,-56,-1
-58,-46,-7
-47,-40,-4
-47,-37,0
-47,-36,1
-43,-43,15
-42,-42,29
-29,-44,19
-81,-48,3
-48,-44,15
-42,-43,8
-27,-44,18
-34,-39,16
-30,-42,12
-44,-41,3
-55,-41,27
-62,-39,20
-65,-26,24
-61,-36,44
-60,-42,62
-67,-18,50
-74,-23,54
-66,-19,52
-63,-17,69
-58,-15,62
-59,-15,62
-51,-12,58
-43,-7,49
-31,2,37
-27,6,31
-16,14,22
-3,17,21
-2,22,14
-2,22,18
-3,32,29
10,48,29
12,54,24
16,61,28
18,63,33
19,64,36
15,61,28
10,56,29
7,47,26
4,46,22
4,41,21
-4,44,28
-4,54,57
-7,68,72
-10,75,82
-22,98,99
-21,110,104
1,118,99
7,110,91
8,101,87
13,82,69
14,70,56
15,47,27
18,23,2
21,18,-11
26,3,-24
33,0,-34
43,12,-61
47,18,-63
64,47,-70
91,85,-125
127,116,-128
55,64,-40
-19,-31,115
29,-128,127
-14,127,-41
22,-19,-128
-2,100,-9
31,98,-16
85,106,-12
75,108,-14
30,79,0
4,62,12
-1,44,16
7,15,21
10,6,21
19,-14,20
12,-29,7
7,-26,-7
4,-30,-35
19,-46,-59
26,-24,-85
28,102,24
-5,78,-22
75,106,-97
60,42,-100
64,-92,-68
43,-128,-67
-30,-128,9
-77,-128,-21
4,-128,-54
-128,-128,127
-128,-128,127
30,-78,19
50,-98,48
57,-67,55
-35,-62,57
-96,-64,55
-128,-40,37
-119,-28,29
-66,-46,31
-30,-66,36
-21,-75,36
-19,-98,34
-23,-113,27
-27,-117,24
-25,-122,29
-27,-126,26
-28,-125,19
-29,-120,12
-26,-108,4
-23,-100,2
-20,-85,0
-18,-69,1
-16,-63,1
-9,-51,4
-8,-45,3
-12,-38,10
-21,-24,7
-4,-29,13
13,-33,28
23,-26,36
-26,-16,12
-11,-16,14
-17,-19,13
-2,-34,17
1,-50,13
8,-67,17
9,-96,21
-7,-128,35
-108,-128,86
-28,-128,68
-21,-110,29
15,-72,29
1,-62,5
-60,-68,7
-70,-70,13
-72,-49,10
-72,-40,6
-47,-32,16
-43,-36,20
-37,-50,25
-37,-64,22
-37,-71,21
-34,-83,18
-32,-84,15
-35,-87,14
-31,-97,20
-30,-98,20
-29,-95,24
-30,-93,25
-46,-83,24
-56,-74,18
-54,-67,21
-50,-63,24
9,-58,57
-52,-30,35
-45,-26,27
-45,4,14
-34,14,10
-27,22,11
-24,28,16
-29,24,15
-17,23,6
-18,27,-5
-19,20,-6
-39,15,-16
-38,12,-13
-54,-2,-9
-57,-6,-10
96,-128,-1
-128,-45,-3
-32,-24,-75
-60,3,-95
-48,-16,-49
-66,-22,-30
-77,-35,-46
-63,-40,-57
-45,-45,-41
-81,-54,-35
-85,-55,-31
-64,-67,-7
-62,-66,-18
-50,-58,-34
-53,-53,-36
-60,-40,-22
-62,-42,-12
-54,-31,-6
-67,-22,-3
-67,-25,-6
-76,-52,-21
-108,-78,-26
-83,-98,4
-65,-63,13
-68,-46,-1
-15,-15,5
-11,-5,-6
19,13,-28
27,21,-32
50,36,-55
60,60,-77
46,50,-46
-47,-19,58
-52,-128,127
66,-128,-7
-128,-128,-50
-103,-128,-46
26,-128,84
-40,-128,86
-35,-80,26
-17,-43,-12
-128,-17,13
17,33,22
7,25,-23
6,23,-20
-11,15,-16
1,2,22
17,5,16
18,4,19
-46,-28,-1
-92,-69,15
-128,-128,-18
-128,-128,41
-92,-60,12
-59,-25,12
-37,-11,18
-11,7,10
-4,10,8
6,21,-17
36,28,-41
45,33,-54
57,57,-54
38,35,-19
-64,-37,127
18,-128,37
67,-128,-121
-43,-128,-84
29,-81,-6
-47,-128,81
-22,-117,-14
-38,-81,14
35,40,28
2,80,-32
5,10,-15
30,20,9
-32,10,12
-37,-7,15
-46,-14,3
-66,-31,3
-70,-43,3
-67,-62,-10
-47,-71,-6
-74,-57,13
-61,-46,12
-37,-48,21
-49,-43,11
-44,-42,17
-33,-34,11
-36,-35,9
-31,-34,9
-52,-32,11
-52,-36,18
-55,-32,26
-74,-36,27
-80,-38,35
-83,-32,35
-77,-31,54
-79,-27,59
-69,-26,57
-55,-20,55
-59,-13,42
-56,-14,46
-50,-10,42
-43,-9,44
-36,-5,36
-29,1,26
-21,3,29
-10,10,22
-12,13,17
-5,23,18
10,38,29
11,47,28
13,60,24
13,63,30
12,67,37
14,70,35
9,65,34
8,60,31
8,56,29
13,50,24
12,46,23
10,43,25
8,43,26
0,44,35
-8,53,46
-8,59,56
-12,76,77
-16,84,92
-5,100,107
1,113,103
6,112,94
7,104,80
11,87,67
15,77,56
22,56,30
24,48,17
24,29,-6
24,21,-11
29,10,-34
31,9,-47
47,20,-64
66,42,-75
72,53,-77
114,100,-128
112,118,-128
11,30,73
1,-128,67
-21,-128,117
-27,48,-78
49,12,-108
-4,89,-17
37,102,-42
94,87,-20
44,95,-12
9,75,2
9,58,8
9,41,13
10,28,21
18,45,7
22,57,-4
20,80,-11
29,107,-17
36,108,-26
34,75,13
19,33,25
14,33,19
4,42,10
6,73,-18
20,88,-34
15,76,-22
4,49,8
12,50,11
27,55,-1
24,59,-11
9,66,-23
6,63,-15
8,61,-14
13,58,-10
15,56,-8
15,59,-13
14,60,-16
11,63,-16
13,63,-11
14,61,-10
16,65,-10
14,63,-8
14,64,-8
13,61,-8
12,60,-6
10,60,-7
12,61,-6
15,65,-8
14,65,-5
14,60,-4
12,62,-2
12,57,-1
21,53,-8
24,62,-12
16,60,-7
15,58,-6
18,58,-8
13,77,5
11,79,16
13,77,21
24,63,27
17,48,37
37,33,3
34,48,-30
16,53,-22
5,33,8
-4,33,8
5,9,0
12,-5,-5
20,-13,-11
24,-10,-12
28,-4,-9
27,15,10
20,28,8
30,55,0
39,71,-1
49,76,1
36,59,15
-2,42,28
-9,16,45
4,0,40
-36,-40,69
-43,-59,85
-79,-79,74
-76,-85,58
-75,-75,57
-57,-95,64
-57,-107,70
-74,-122,72
-84,-105,58
-33,-83,43
1,-60,35
1,-55,35
-7,-48,41
-31,-53,38
-38,-55,35
-44,-59,29
-40,-62,28
-31,-68,25
-27,-72,25
-20,-81,28
-17,-83,28
-17,-82,27
-23,-79,27
-26,-77,24
-35,-68,18
-39,-63,17
-38,-50,29
-35,-32,30
-36,-25,29
-32,-11,33
-34,-3,35
-38,4,34
-38,6,36
-40,8,34
-48,6,31
-30,7,51
-26,7,60
-22,9,61
-25,14,61
-36,14,62
-46,15,60
-41,21,59
-42,23,60
-36,26,55
-32,24,48
-33,23,41
-33,23,35
-29,25,33
-31,26,27
-31,29,28
-28,30,29
-24,31,26
-16,29,26
-10,19,39
-3,18,51
0,17,36
23,29,-13
-43,56,-96
75,-67,127
-124,34,0
-44,59,-61
-62,2,-1
-101,-7,-2
-111,-67,46
-128,-73,54
-81,-30,76
-63,-11,61
-17,23,10
-30,20,-25
-29,17,-18
-52,-18,-19
-78,-34,-46
-61,-128,-39
-65,-111,25
-69,-80,25
-66,-31,-32
-18,-13,-33
-45,-18,-17
-37,-22,-15
-23,-62,3
-115,-73,-14
-91,-78,3
-85,-86,24
-80,-92,28
-82,-77,11
-46,-35,5
-26,-18,21
-1,0,10
23,12,-11
31,28,-56
30,38,-59
40,42,-56
37,48,-80
1,16,-11
-87,-100,127
-59,-128,127
-14,-128,-47
-52,-92,-72
-64,-85,-29
-42,-128,97
-46,-128,39
-8,-51,1
20,-29,75
-39,66,26
-6,30,-20
-3,27,-16
-11,24,-16
0,20,-6
-2,9,11
-33,-4,23
-56,-16,34
-128,-60,39
-128,-101,110
-92,-106,68
-95,-78,23
-67,-60,30
-28,-24,15
-20,-13,6
4,1,-6
27,17,-29
28,21,-35
33,31,-37
40,36,-55
46,47,-79
11,14,-7
-99,-120,127
22,-128,7
-48,-128,-38
-88,-123,-37
-10,-128,55
-36,-124,47
-4,-46,-17
-36,-43,-40
-37,22,56
15,36,42
-14,25,-10
-6,20,-7
-8,18,-13
-13,-5,12
-35,-9,0
-54,-34,26
-63,-48,16
-54,-59,19
-82,-61,25
-76,-49,17
-67,-46,11
-60,-42,11
-55,-39,12
-54,-37,13
-45,-35,9
-49,-33,2
-50,-37,5
-47,-38,5
-26,-42,7
-47,-43,-7
-66,-39,-1
-61,-38,3
-66,-35,21
-71,-39,34
-83,-35,38
-74,-32,45
-65,-27,44
-60,-23,45
-54,-12,31
-52,-13,45
-56,-16,58
-59,-8,46
-54,-11,52
-49,-6,47
-47,0,42
-43,4,44
-29,9,39
-18,17,25
-10,20,25
3,28,22
9,33,21
11,45,19
14,49,23
16,56,28
17,58,32
15,59,35
8,63,34
9,60,35
9,60,36
13,58,36
13,53,32
10,46,25
10,44,26
4,42,29
0,40,34
-2,42,36
-2,48,47
-2,57,53
-2,76,68
-5,83,83
-4,100,92
7,112,88
8,114,81
10,110,80
14,106,76
19,87,57
21,62,36
20,52,21
23,31,-6
35,18,-27
35,13,-35
37,12,-40
49,18,-55
64,37,-73
63,53,-82
80,78,-97
118,110,-128
72,95,-65
-88,-128,123
2,-128,127
-87,127,-128
46,13,-128
48,76,10
61,79,-39
43,72,-6
41,125,-1
21,117,5
14,95,12
21,77,20
6,43,36
3,32,31
1,30,26
5,34,15
6,47,3
10,72,-7
16,83,-11
18,84,-6
14,76,1
15,69,3
8,53,8
9,49,9
10,49,7
11,56,1
15,61,-2
16,64,-8
12,65,-9
7,50,-7
4,24,-3
5,23,-5
10,47,-15
12,62,-21
14,81,-30
21,88,-29
39,127,-34
13,86,0
-1,54,22
14,25,38
19,22,31
13,14,10
-3,12,-9
-2,4,-18
11,-12,-32
18,-10,-32
29,-1,-14
19,18,-10
24,27,-18
32,47,-34
46,69,-28
85,60,-19
67,44,-15
-20,-2,24
-16,-10,20
-40,-30,12
-101,-109,83
-122,-94,57
-122,-90,54
-127,-97,66
-121,-101,59
-91,-78,55
127,-128,127
-128,-10,73
-61,2,48
-81,-31,23
-71,-40,15
-59,-46,15
-50,-52,27
-43,-57,38
-41,-55,40
-29,-51,42
-28,-47,43
-34,-40,40
-37,-35,35
-40,-27,29
-39,-23,27
-42,-12,24
-46,-5,24
-53,-3,25
-30,-6,36
-26,-3,38
-37,-4,43
-53,3,37
-54,6,32
-50,11,29
-51,13,28
-58,16,29
-58,18,30
-60,20,35
-78,20,43
-70,30,51
-71,31,55
-80,30,55
-75,33,56
-66,33,57
-56,30,57
-36,31,56
-27,28,54
-24,30,45
-4,29,35
2,29,25
12,30,12
18,28,9
20,22,2
23,19,-1
7,5,3
34,-7,38
23,-25,48
39,-9,-22
53,-5,-93
96,69,127
-10,69,-63
-7,54,19
-48,52,4
-42,45,6
-43,-6,24
-93,-30,15
-72,-35,29
-52,-40,6
-88,-47,-1
-110,-55,15
-79,-54,15
-71,-84,3
-95,-80,3
-98,-73,0
-84,-69,-16
-88,-76,-13
-80,-78,4
-63,-58,19
-53,-48,22
-50,-18,-2
-31,-9,13
-1,8,9
8,17,-6
16,12,-15
19,17,-24
23,18,-34
63,42,-74
42,43,-53
-15,-30,21
-92,-128,127
-81,-128,127
-28,-128,-118
5,-31,-73
-128,-128,1
-73,-128,79
-36,-86,52
0,-18,4
-77,-29,-20
-2,50,42
-4,46,-4
0,30,-18
12,17,-3
18,10,5
8,7,10
-7,4,9
-39,-6,14
-128,-61,2
-128,-113,-13
-102,-128,81
-96,-106,113
-94,-45,11
-75,-33,-3
-24,-10,-4
10,4,2
16,8,-4
27,23,-53
53,44,-66
66,57,-71
43,44,-26
-12,-1,38
-68,-128,127
-9,-128,127
-128,-128,-101
-103,-128,-106
-9,-128,7
-41,-94,77
-18,-64,26
91,-17,34
-128,-48,-43
-14,64,-34
4,11,-15
11,12,5
-5,1,23
-33,-3,17
-62,-28,0
-72,-37,-16
-68,-46,-19
-66,-47,-17
-62,-64,5
-62,-68,10
-64,-62,10
-72,-54,14
-61,-48,23
-64,-48,15
-30,-37,9
-23,-31,2
-33,-30,0
-35,-29,-3
-46,-29,7
-43,-35,26
-45,-32,17
-59,-31,18
-46,-33,13
-80,-37,13
-61,-36,38
-65,-35,51
-67,-26,40
-62,-24,42
-59,-26,50
-58,-21,56
-70,-21,51
-67,-22,51
-72,-22,54
-66,-21,56
-62,-18,51
-49,-8,39
-26,5,30
-22,12,24
-13,20,24
-11,22,24
-5,28,22
1,32,27
3,38,26
10,47,29
15,52,27
17,59,28
20,64,33
20,65,31
16,63,28
14,62,30
12,53,32
7,47,35
2,43,25
1,38,32
-1,39,32
-6,46,44
-5,52,51
-12,72,68
-8,86,95
-5,96,96
-2,107,99
2,107,99
5,103,90
12,93,76
15,84,67
21,66,40
23,57,30
28,37,4
27,27,-5
25,14,-17
26,2,-36
29,3,-45
43,8,-55
53,21,-65
62,46,-82
93,78,-128
104,117,-128
22,58,13
-40,-26,98
32,-128,127
-75,-128,-128
62,10,-128
-35,58,9
40,60,-11
88,90,-21
50,92,-3
20,93,-3
8,79,10
19,83,13
31,94,1
27,83,3
13,44,15
11,42,15
9,46,5
19,62,-9
20,66,-14
24,73,-15
24,69,-10
21,57,0
18,54,1
18,55,-2
21,63,-11
22,64,-13
17,62,-13
14,61,-12
